,date,price,volume
279,2011-11-28,288.538544,31496472
280,2011-12-05,307.957947,25895279
281,2011-12-12,306.551544,33933433
282,2011-12-19,309.789795,20590589
283,2011-12-26,316.316315,14168417
284,2012-01-02,325.220215,25007567
285,2012-01-09,308.763763,33567799
286,2012-01-16,291.141144,43062094
287,2012-01-23,282.557556,36563600
288,2012-01-30,286.987000,24728847
289,2012-02-06,297.302307,24371605
290,2012-02-13,299.164154,22029748
291,2012-02-20,300.475464,16859923
292,2012-02-27,302.832825,23195581
293,2012-03-05,297.217224,20076503
294,2012-03-12,299.929932,24649925
295,2012-03-19,310.930939,21045534
296,2012-03-26,320.090088,21179400
297,2012-04-02,314.599609,16534250
298,2012-04-09,312.082092,41517641
299,2012-04-16,298.213226,35441523
300,2012-04-23,295.395386,19334446
301,2012-04-30,298.703705,20172806
302,2012-05-07,297.797791,21250527
303,2012-05-14,298.648651,36141622
304,2012-05-21,294.434448,29527642
305,2012-05-28,284.459473,21056123
306,2012-06-04,283.518524,20054525
307,2012-06-11,278.538544,26344830
308,2012-06-18,279.904907,22295682
309,2012-06-25,278.883881,18110871
310,2012-07-02,288.538544,14690694
311,2012-07-09,281.326324,22823753
312,2012-07-16,284.484497,31626943
313,2012-07-23,299.424438,25232743
314,2012-07-30,312.017029,19523858
315,2012-08-06,318.383392,15167417
316,2012-08-13,323.663666,26444930
317,2012-08-20,331.416412,18182401
318,2012-08-27,329.949951,22810367
319,2012-09-03,337.087097,19728852
320,2012-09-10,340.780792,24682492
321,2012-09-17,352.852844,31847919
322,2012-09-24,365.490479,43975580
323,2012-10-01,375.510498,26686487
324,2012-10-08,369.514526,23556021
325,2012-10-15,336.336334,62527011
326,2012-10-22,335.185181,27613559
327,2012-10-29,337.837830,11811177
328,2012-11-05,325.475464,22301875
329,2012-11-12,318.318329,19891289
330,2012-11-19,328.093079,14968218
331,2012-11-26,329.329315,27363410
332,2012-12-03,341.506500,18837543
333,2012-12-10,342.237244,24086490
334,2012-12-17,352.362366,26257516
335,2012-12-24,349.654663,10135254
336,2012-12-31,348.348358,19221559
337,2013-01-07,362.577576,16937847
338,2013-01-14,351.016022,28478093
339,2013-01-21,348.108093,30589580
340,2013-01-28,373.643646,20954026
341,2013-02-04,379.514526,25673502
342,2013-02-11,387.262268,19360819
343,2013-02-18,396.006012,22490087
344,2013-02-25,392.592590,21925452
345,2013-03-04,402.902893,29285286
346,2013-03-11,407.077087,19970410
347,2013-03-18,401.136139,16715468
348,2013-03-25,397.047058,14695090
349,2013-04-01,388.588593,22914662
350,2013-04-08,384.584595,21245534
351,2013-04-15,381.011017,30684885
352,2013-04-22,387.887878,22946431
353,2013-04-29,401.901917,21165613
354,2013-05-06,424.554565,21312466
355,2013-05-13,437.127136,26004569
356,2013-05-20,435.940948,22753624
357,2013-05-27,432.577576,16705278
358,2013-06-03,424.034027,23386191
359,2013-06-10,433.183197,21208969
360,2013-06-17,436.971985,29137632
361,2013-06-24,432.057068,23331245
362,2013-07-01,439.074066,12717669
363,2013-07-08,448.988983,21597781
364,2013-07-15,438.243256,32853913
365,2013-07-22,441.441437,23588789
366,2013-07-29,440.875885,19327253
367,2013-08-05,443.088074,13999388
368,2013-08-12,428.698700,16829754
369,2013-08-19,429.154144,13482903
370,2013-08-26,423.203217,14898287
371,2013-09-02,427.402405,13869517
372,2013-09-09,441.651642,13094293
373,2013-09-16,440.940948,20926652
374,2013-09-23,436.091095,14848935
375,2013-09-30,434.589600,16738244
376,2013-10-07,421.911926,19086494
377,2013-10-14,433.128113,41290868
378,2013-10-21,498.393402,25220155
379,2013-10-28,507.002014,14008178
380,2013-11-04,504.324310,12394592
381,2013-11-11,503.002991,12693494
382,2013-11-18,510.690704,12389599
383,2013-11-25,518.028015,12418968
384,2013-12-02,525.035034,13593194
385,2013-12-09,529.474487,17596785
386,2013-12-16,530.050049,20530050
387,2013-12-23,553.113098,10715874
388,2013-12-30,553.018005,12152036
389,2014-01-06,553.773804,21563215
390,2014-01-13,559.144165,22451326
391,2014-01-20,562.062073,18767014
392,2014-01-27,541.676697,39163597
393,2014-02-03,564.574585,28687884
394,2014-02-10,585.095093,19467713
395,2014-02-17,599.349365,15535648
396,2014-02-24,603.153137,17320263
397,2014-03-03,596.666687,15166818
398,2014-03-10,586.851868,19043737
399,2014-03-17,589.644653,20945434
400,2014-03-24,551.601624,28188584
401,2014-03-31,544.489990,21788381
402,2014-04-07,530.530029,16944900
403,2014-04-14,530.640015,16735900
404,2014-04-21,522.500000,11149300
405,2014-04-28,511.000000,12111600
406,2014-05-05,511.089996,10850900
407,2014-05-12,523.570007,8981900
408,2014-05-19,525.659973,10788700
409,2014-05-26,564.150024,7050200
410,2014-06-02,548.559998,8954500
411,2014-06-09,553.719971,7042300
412,2014-06-16,547.469971,11298000
413,2014-06-23,563.500000,10715500
414,2014-06-30,583.289978,5216800
415,2014-07-07,572.099976,7782500
416,2014-07-14,576.849976,12873100
417,2014-07-21,594.450012,7940500
418,2014-07-28,570.299988,8462600
419,2014-08-04,567.450012,7142300
420,2014-08-11,569.909973,7493600
421,2014-08-18,586.549988,5485700
422,2014-08-25,577.880005,6743800
423,2014-09-01,582.400024,6591900
424,2014-09-08,583.280029,7683400
425,2014-09-15,577.010010,10530600
426,2014-09-22,584.739990,7904000
427,2014-09-29,574.049988,6913700
428,2014-10-06,555.010010,10430100
429,2014-10-13,518.409973,19003200
430,2014-10-20,519.140015,12508100
431,2014-10-27,547.200012,9341700
432,2014-11-03,549.349976,7813100
433,2014-11-10,551.619995,6433000
434,2014-11-17,539.190002,9276700
435,2014-11-24,544.150024,6247700
436,2014-12-01,527.260010,10392200
437,2014-12-08,521.460022,12142500
