,date,price,volume
155,1989-07-10,0.359375,199080000
156,1989-07-17,0.364583,248328000
157,1989-07-24,0.357639,562809600
158,1989-07-31,0.373264,329558400
159,1989-08-07,0.395833,427708800
160,1989-08-14,0.383681,198388800
161,1989-08-21,0.388889,320875200
162,1989-08-28,0.404514,181944000
163,1989-09-04,0.401042,217411200
164,1989-09-11,0.406250,444038400
165,1989-09-18,0.432292,293745600
166,1989-09-25,0.454861,284918400
167,1989-10-02,0.472222,751737600
168,1989-10-09,0.506944,394761600
169,1989-10-16,0.479167,838022400
170,1989-10-23,0.529514,521985600
171,1989-10-30,0.527778,501940800
172,1989-11-06,0.531250,496756800
173,1989-11-13,0.581597,468345600
174,1989-11-20,0.586806,180259200
175,1989-11-27,0.581597,343123200
176,1989-12-04,0.576389,289944000
177,1989-12-11,0.520833,461476800
178,1989-12-18,0.534722,369835200
179,1989-12-25,0.576389,287337600
180,1990-01-01,0.598090,362116800
181,1990-01-08,0.583333,477734400
182,1990-01-15,0.586806,631771200
183,1990-01-22,0.605035,668217600
184,1990-01-29,0.625000,401716800
185,1990-02-05,0.640625,433454400
186,1990-02-12,0.652778,311083200
187,1990-02-19,0.663194,353664000
188,1990-02-26,0.675347,347630400
189,1990-03-05,0.706597,356486400
190,1990-03-12,0.736111,485625600
191,1990-03-19,0.756944,389174400
192,1990-03-26,0.753472,309456000
193,1990-04-02,0.758681,377596800
194,1990-04-09,0.789931,194990400
195,1990-04-16,0.815972,306712800
196,1990-04-23,0.772569,270086400
197,1990-04-30,0.774306,230896800
198,1990-05-07,0.854167,281311200
199,1990-05-14,0.881944,283464000
200,1990-05-21,0.954861,694555200
201,1990-05-28,1.006944,265060800
202,1990-06-04,0.986111,379605600
203,1990-06-11,1.013889,294919200
204,1990-06-18,1.024306,202413600
205,1990-06-25,1.031250,219952800
206,1990-07-02,0.982639,218390400
207,1990-07-09,1.017361,278611200
208,1990-07-16,1.013889,295920000
209,1990-07-23,0.916667,625795200
210,1990-07-30,0.838542,450331200
211,1990-08-06,0.812500,440755200
212,1990-08-13,0.833333,287618400
213,1990-08-20,0.704861,561376800
214,1990-08-27,0.819444,374018400
215,1990-09-03,0.781250,271375200
216,1990-09-10,0.756944,345672000
217,1990-09-17,0.812500,316065600
218,1990-09-24,0.798611,337730400
219,1990-10-01,0.864583,424087200
220,1990-10-08,0.750000,413719200
221,1990-10-15,0.743056,861120000
222,1990-10-22,0.857639,317541600
223,1990-10-29,0.861111,305856000
224,1990-11-05,0.875000,259826400
225,1990-11-12,0.916667,345247200
226,1990-11-19,0.930556,197222400
227,1990-11-26,0.940972,326649600
228,1990-12-03,1.003472,381542400
229,1990-12-10,0.979167,288201600
230,1990-12-17,1.006944,193896000
231,1990-12-24,1.031250,72662400
232,1990-12-31,1.034722,173124000
233,1991-01-07,1.013889,465516000
234,1991-01-14,1.048611,548575200
235,1991-01-21,1.175347,518284800
236,1991-01-28,1.236111,655855200
237,1991-02-04,1.361111,491025600
238,1991-02-11,1.375000,593193600
239,1991-02-18,1.385417,292737600
240,1991-02-25,1.395833,364471200
241,1991-03-04,1.413194,524556000
242,1991-03-11,1.328125,601272000
243,1991-03-18,1.291667,456818400
244,1991-03-25,1.305556,272181600
245,1991-04-01,1.451389,430005600
246,1991-04-08,1.440972,406303200
247,1991-04-15,1.458333,483206400
248,1991-04-22,1.371528,479829600
249,1991-04-29,1.333333,388000800
250,1991-05-06,1.392361,281620800
251,1991-05-13,1.342014,353779200
252,1991-05-20,1.357639,373975200
253,1991-05-27,1.500000,251762400
254,1991-06-03,1.510417,208036800
255,1991-06-10,1.524306,206776800
256,1991-06-17,1.375000,488988000
257,1991-06-24,1.354167,391600800
258,1991-07-01,1.281250,386697600
259,1991-07-08,1.260417,339768000
260,1991-07-15,1.354167,170121600
261,1991-07-22,1.354167,364560000
262,1991-07-29,1.432292,461448000
263,1991-08-05,1.494792,357244800
264,1991-08-12,1.661458,315940800
265,1991-08-19,1.604167,302755200
266,1991-08-26,1.739583,169905600
267,1991-09-02,1.666667,181209600
268,1991-09-09,1.666667,267052800
269,1991-09-16,1.708333,153676800
270,1991-09-23,1.760417,204436800
271,1991-09-30,1.796875,175636800
272,1991-10-07,1.807292,237796800
273,1991-10-14,1.843750,342086400
274,1991-10-21,1.859375,152947200
275,1991-10-28,1.828125,215457600
276,1991-11-04,1.890625,176275200
277,1991-11-11,1.973958,294086400
278,1991-11-18,1.963542,254510400
279,1991-11-25,1.932292,128068800
280,1991-12-02,2.000000,233620800
281,1991-12-09,2.072917,206280000
282,1991-12-16,2.088542,161740800
283,1991-12-23,2.135417,131092800
284,1991-12-30,2.265625,188548800
285,1992-01-06,2.341146,371174400
286,1992-01-13,2.557292,305894400
287,1992-01-20,2.416667,348360000
288,1992-01-27,2.416667,330988800
289,1992-02-03,2.447917,308774400
290,1992-02-10,2.458333,345782400
291,1992-02-17,2.364583,384508800
292,1992-02-24,2.354167,354964800
293,1992-03-02,2.432292,213254400
294,1992-03-09,2.463542,202228800
295,1992-03-16,2.510417,366187200
296,1992-03-23,2.489583,295185600
297,1992-03-30,2.432292,318072000
298,1992-04-06,2.359375,414724800
299,1992-04-13,2.380208,408057600
300,1992-04-20,2.333333,592881600
301,1992-04-27,2.229167,594724800
302,1992-05-04,2.343750,283584000
303,1992-05-11,2.276042,268459200
304,1992-05-18,2.302083,233102400
305,1992-05-25,2.385417,222004800
306,1992-06-01,2.500000,222000000
307,1992-06-08,2.239583,459052800
308,1992-06-15,2.218750,278816000
309,1992-06-22,2.054688,451920000
310,1992-06-29,2.132813,290710400
311,1992-07-06,2.046875,274118400
312,1992-07-13,2.140625,258560000
313,1992-07-20,2.140625,298323200
314,1992-07-27,2.250000,288496000
315,1992-08-03,2.195313,181811200
316,1992-08-10,2.187500,168115200
317,1992-08-17,2.125000,246310400
318,1992-08-24,2.140625,267436800
319,1992-08-31,2.289063,232313600
320,1992-09-07,2.351563,194457600
321,1992-09-14,2.449219,270697600
322,1992-09-21,2.375000,179014400
323,1992-09-28,2.382813,236697600
324,1992-10-05,2.367188,303532800
325,1992-10-12,2.585938,252387200
326,1992-10-19,2.656250,323008000
327,1992-10-26,2.726563,183184000
328,1992-11-02,2.738281,241532800
329,1992-11-09,2.828125,227027200
330,1992-11-16,2.789063,197206400
331,1992-11-23,2.726563,526144000
332,1992-11-30,2.828125,168323200
333,1992-12-07,2.679688,301609600
334,1992-12-14,2.664063,296614400
335,1992-12-21,2.687500,214553600
336,1992-12-28,2.664063,187478400
337,1993-01-04,2.640625,334342400
338,1993-01-11,2.695313,530396800
339,1993-01-18,2.710938,273990400
340,1993-01-25,2.648438,272601600
341,1993-02-01,2.570313,486384000
342,1993-02-08,2.601563,262796800
343,1993-02-15,2.414063,448742400
344,1993-02-22,2.398438,350419200
345,1993-03-01,2.539063,199548800
346,1993-03-08,2.562500,247286400
347,1993-03-15,2.625000,191139200
348,1993-03-22,2.578125,191283200
349,1993-03-29,2.710938,542364800
350,1993-04-05,2.750000,196489600
351,1993-04-12,2.671875,299657600
352,1993-04-19,2.523438,353379200
353,1993-04-26,2.492188,275443200
354,1993-05-03,2.656250,218672000
355,1993-05-10,2.640625,248409600
356,1993-05-17,2.664063,518723200
357,1993-05-24,2.812500,318643200
358,1993-05-31,2.898438,300387200
359,1993-06-07,2.781250,287459200
360,1993-06-14,2.718750,253795200
361,1993-06-21,2.710938,223561600
362,1993-06-28,2.703125,234320000
363,1993-07-05,2.539063,350396800
364,1993-07-12,2.523438,227158400
365,1993-07-19,2.398438,616595200
366,1993-07-26,2.250000,675952000
367,1993-08-02,2.242188,467430400
368,1993-08-09,2.199219,498147200
369,1993-08-16,2.289063,387161600
370,1993-08-23,2.226563,371708800
371,1993-08-30,2.242188,315366400
372,1993-09-06,2.289063,179833600
373,1993-09-13,2.320313,202595200
374,1993-09-20,2.335938,328284800
375,1993-09-27,2.523438,329462400
376,1993-10-04,2.570313,284441600
377,1993-10-11,2.507813,367846400
378,1993-10-18,2.437500,415500800
379,1993-10-25,2.460938,256915200
380,1993-11-01,2.375000,248992000
381,1993-11-08,2.429688,187814400
382,1993-11-15,2.484375,235968000
383,1993-11-22,2.390625,217481600
384,1993-11-29,2.445313,301584000
385,1993-12-06,2.515625,279401600
386,1993-12-13,2.476563,157971200
387,1993-12-20,2.515625,122460800
388,1993-12-27,2.492188,149625600
389,1994-01-03,2.476563,288761600
390,1994-01-10,2.617188,235004800
391,1994-01-17,2.578125,395088000
392,1994-01-24,2.601563,252230400
393,1994-01-31,2.539063,257504000
394,1994-02-07,2.437500,487680000
395,1994-02-14,2.437500,292361600
396,1994-02-21,2.445313,338246400
397,1994-02-28,2.515625,229334400
398,1994-03-07,2.492188,173734400
399,1994-03-14,2.570313,241273600
400,1994-03-21,2.570313,432761600
401,1994-03-28,2.578125,355900800
402,1994-04-04,2.562500,451996800
403,1994-04-11,2.593750,283344000
404,1994-04-18,2.570313,682054400
405,1994-04-25,2.851563,454124800
406,1994-05-02,2.839844,342857600
407,1994-05-09,2.863281,409257600
408,1994-05-16,2.921875,443843200
409,1994-05-23,3.031250,357934400
410,1994-05-30,3.242188,323897600
411,1994-06-06,3.226563,1267593600
412,1994-06-13,3.242188,270840000
413,1994-06-20,3.078125,383022400
414,1994-06-27,3.085938,336464000
415,1994-07-04,2.984375,268297600
416,1994-07-11,2.929688,379081600
417,1994-07-18,2.953125,571888000
418,1994-07-25,3.078125,242076800
419,1994-08-01,3.218750,309352000
420,1994-08-08,3.250000,242899200
421,1994-08-15,3.375000,308721600
422,1994-08-22,3.406250,272580800
423,1994-08-29,3.484375,319977600
424,1994-09-05,3.480469,161571200
425,1994-09-12,3.492188,200902400
426,1994-09-19,3.437500,264267200
427,1994-09-26,3.429688,175576000
428,1994-10-03,3.367188,214750400
429,1994-10-10,3.398438,285996800
430,1994-10-17,3.437500,346992000
431,1994-10-24,3.648438,299483200
432,1994-10-31,3.832031,271353600
433,1994-11-07,3.796875,308217600
434,1994-11-14,3.921875,190601600
435,1994-11-21,3.816406,191988800
436,1994-11-28,3.875000,202868800
437,1994-12-05,3.890625,235632000
438,1994-12-12,3.851563,212049600
439,1994-12-19,3.671875,431200000
440,1994-12-26,3.750000,99660800
441,1995-01-02,3.710938,177662400
442,1995-01-09,3.734375,188000000
443,1995-01-16,3.828125,348582400
444,1995-01-23,3.734375,282254400
445,1995-01-30,3.640625,288460800
446,1995-02-06,3.757813,222908800
447,1995-02-13,3.726563,310851200
448,1995-02-20,3.718750,210411200
449,1995-02-27,3.820313,190982400
450,1995-03-06,3.929688,379566400
451,1995-03-13,4.265625,277867200
452,1995-03-20,4.367188,335979200
